text,is_desc
"Petiole stout, somewhat inflated, and about 5 mm in length. Mid vein stout, very prominent on lower surface of leaf, and slightly curved. Secondaries three or four irregularly spaced pairs, stout and prominent; they diverge from mid vein at wide angles, sweep upward in regular curves, and have camptodrome endings. Tertiaries well marked and almost identical with those in the existing Chrysobalanus icaco Linnaeus.",0
"(. icaco is a small coastal tree ranging from southern Florida to southern Brazil, and its leaves are scarcely distinguishable from those of the fossil species @. venezuclanus. Leaves of this type appear in fossil record as early as the lower Eocene in southeastern North America‘, where they are accompanied by characteristic fruits.
Two species have been described from the Pliocene of Bahia, Brazil, and one of these, (. preicaco, has been considered ancestral to the living (@. icaco, fruits of which occur in the Pleistocene of Cuba.",0
"The genus is a small one in the recent flora, confined to the Atlantic coastal regions of the Americas and West Africa. The present Venezuelan species is very similar to the Brazilian fossil species mentioned above, but it is relatively wider and rounder, the latter being almost identical with the leaf of the recent species.",0
"Leaflets sessile or short-petiolulate, variable in size, ovate in general outline, widest at or below middle, inequilateral. Apex acute, sometimes but rarely slightly produced. Base generally broadly rounded. Margins entire, evenly rounded. Texture subcoriaceous.
Length 3.25 to 7 cm. Maximum width 1.5 to 3.25 em. Mid vein stout, generally curved. Secondaries thin, five to seven subopposite to alternate pairs, diverging from mid vein at angles of over 45°, 4 Berry, E. W., U. S. Geol. Surv. Prof. Paper 91, p. 220, pl. 44, figs. 8-10, 1916.",0
"(see [7, 10]). Larvae of Microdontinae are tolerated by their ant hosts, and chemical mimicry of the host has been reported [18]. Early larval instars can be transported when nests are disturbed, but mature larvae are not [7, 16]. By contrast, adults are fiercely attacked by the ants after their wings were distended, at least under laboratory conditions [19, 20].",0
"There are 454 valid species of Microdontinae found in all zoogeographical regions [10, 15], with the greatest diversity in the Tropics [8, 15]. Because larvae of Microdontinae develop within the protective ant nest and because adults are rarely collected, they are poorly known. Particularly, their life cycle, feeding habits, inquilinism, as well as the interactions between the larvae and their specific ant hosts have not been thoroughly studied [21, 22], even though some species are considered endangered [17, 23, 24]. Consequently, there is even less information concerning their natural enemies, including those of the European and Nearctic Microdontinae species which have received more attention than their Neotropical relatives.",0
"Camponotophilus delvarei Gates is a recently described species of Eurytomidae (Hymenoptera: Chalcidoidea) discovered in Chiapas, Mexico, within the arboreal nests of Camponotus (Myrmobrachys) sp. aff. textor Forel (Hymenoptera: Formicidae), a weaver ant that builds oval to round nests by sewing leaves together with larval silk [25]. Females of the wasp were found within colonies collected during the dry season along with brood and adult ants, albeit in very low numbers—only one or two females per nest, among 16 700 workers per colony on average (G. Pérez-Lachaud and J.-P.
Lachaud, unpub. data). No immature stages of the wasp could be found at that time and its biology, as well as the exact nature of the interaction with the ants, remained unknown. Adult wasps resemble worker ants in color, shape, and size and may be confused with them on cursory examination, suggesting that C. delvarei may be a visual mimic of C. sp. aff. textor [25]. Because the ant nests harbored very few arthropods that could be considered as potential host candidates for the eurytomid, it was hypothesized that C. delvarei females parasitized the ant brood. Here we report complementary biological data on C. delvarei that confirm its myrmecophilic status but provide new evidence that the actual hosts are the larvae and pupae of an unknown species of syrphid fly of the subfamily Microdontinae associated with C. sp. aff. textor.
This is the first report of true primary parasitoidism of a syrphid fly by a eurytomid wasp.",0
"Two complete nests of Camponotus sp. aff. textor were collected during the rainy season, one in September 2011 and another one on October 3rd, 2012. Both nests were located in a private orchard situated about 10km to the southwest of the type locality of C. delvarei, adjacent to Izapa archaeological site, Tuxtla Chico Municipality, Chiapas, Mexico (14°55'18”’ N, 92°10'56” W). No nests could be located at the type locality where the experimental shaded coffee plantation has since been transformed into a Jatropha spp.
(Euphorbiaceae) biofuel plantation with no shade trees. The",0
"Psyche nest collected in 2011 measured 12 x 17cm and was located on a rose apple tree Syzygium jambos (Linnaeus) Alston (Myrtaceae) at a height of about 2.5m. The nest collected in 2012 measured 12 x 15cm and was situated at a height of about 6 m on a cocoplum tree, Chrysobalanus icaco Linnaeus (Chrysobalanaceae).",0
"Evaluation of the nest collected on rose apple yielded no evidence of immature stages of C. delvarei, but the nest collected in 2012 contained several puparia of an unknown microdontine species. One puparium found in the superficial layers of the nest was detected upon collection and was isolated in a vial glass plugged with cotton. The rest of the nest was preserved in alcohol for later examination. The isolated puparium was checked once a week, and by October 23th several developing larvae could be observed through the puparial case. It contained 16 wasp larvae at different developmental stages, some of them already in a decaying state, and 6 pupae. Wasp pupae were placed in a separate vial along with some filter paper as support and to absorb excess humidity.",0
"Several Camponotophilus delvarei female wasps emerged from the puparium. Two females were dissected under a stereomicroscope (Wild M3) upon emergence and two other females were placed in a glass vial provided with honey and water ad libitum and dissected when 5 days old in order to determine their egg load. A fifth female from the same nest and another from a previous collection [25], both of unknown age, were also dissected and their eggs were counted. Upon examination of the nest, several other puparia were discovered. They were dissected and their contents were inspected. Voucher specimens of the wasp (adult females and pupae of both sexes) and pupal cases of the fly were deposited at the Arthropod Collection of El Colegio de la Frontera SurChetumal, Quintana Roo, Mexico (ECO-CH-AR). Images were captured using a digital camera (Olympus 11020) affixed to the ocular of the microscope. Lighting was provided by a fiber optic light source.",0
"Overall, the Camponotus sp. aff. textor nest collected in 2012 contained 11 pupal cases of a microdontine fly, and one C.
delvarei adult female was also found among workers. Five out of the 11 puparia were parasitized (45%). The other six were empty and showed evidence of previous emergence of the adult fly (Figure 1). Consequently, no adults of the microdontine syrphid fly were obtained and its identity remains unknown. It is worth noting that the puparia were found enclosed within the structural walls of the nest, entirely covered with silk, at different depths from its outer surface.
This suggests that ants covered them with silk as they enlarged the nest, in the same manner that they covered with silk any debris, refuse, or plant part (Figure 1).",0
"Of the parasitized puparia, two presented an exit hole on their dorsal surface (Figure 2(a)), from which wasp parasitoids had already emerged. Another puparium contained 31 C. delvarei pupae (29 females: 2 males). These pupae filled the entire space inside the host puparium (Figure 3). Another parasitized puparium contained many small larvae, probably",0
"BRYOPHYLLUM PINNATUM (Lam.) S. Kurtz Jour. Soc. Beng. xl, 2: 52.
Naturalized on stone walls at Pagets, Bermuda (36); waste rocky banks at Charlotte Amalia, St. Thomas (455), where it is known as ‘¢wonderful-leaf”; waste grounds common San Domingo (819); common on rocky grounds at Spot Bay, Grand Cayman (1311); plentiful about San Miguel, Cozumel (1508), and Chichen Itza, Yucatan.",0
"Mimosa Linn. Environs of Charlotte Amalia, St. Thomas (480), where it is known as ‘‘ Casha.”” Sea shores Port of Poncé (674) .and Guanica (768), Porto Rico; also at Santiago de Cuba on the shores of the bay (1014). A form with long spines (3 cm.) and much longer more cylindrical pods (g cm.) found in a mountain pasture above Charlotte Amalia (444).",0
"CULTURAL AND HISTORICAL GEOGRAPHY OF SOUTHWEST GUATEMALA—McBRYDE 147 fruit, Anacardium occidentale, to 1,000 m. elevation), and several species of guavas, all are Lowland fruits of some importance, though none except papayas are cultivated with “any pains, if at all. Only the first two get up into markets of the Altos. They are all native to the Americas.",0
"Exotic fruits include the mango (Mangifera indica, important fruit to 1,600 m., or 5,249 ft. elevation) and tamarind (Tamarindus indica), presumably from India; Polynesian breadfruit, two varieties, seldom eaten except when mixed with corn,” in times of need, and apparently as much disliked here as in the West Indies plantations; and numerous citrus fruits. Among these are sweet and sour orange, sweet lime (lima, Citrus limetta, rather insipid and bitterish than sweet; pl. 27, f), lime (bears to 1,000 m. elevation, usually 1,600 m. at Lake Atitlan), grapefruit, and cidra (citron, Citrus medica), grown mainly for confections. The first three of these (oranges, Jimas, and limes) are the only citrus fruits commonly appearing in the markets of Southwest Guatemala, their abundance being about in the order given; citron is seen occasionally in the plaza of Totonicapan.
Grapefruit is rare in western Guatemala, though an excellent variety is produced in some abundance in the dry regions of eastern Guatemala, as around Zacapa. Lime is called limon: I have never seen a true lemon growing in Guatemala; they are unknown in most parts of Central America. Several Lake Atitlan towns are noted for citrus fruits, particularly Santa Cruz and its aldea, Tzununa; the fruits are said to be best in the dry season, November to March. Oranges (bearing to 1,800 m., or 5,905 ft.) and limas (reaching about 1,600 m., or 5,249 ft.) from here and from Santiago Atitlan are even sold in quantity in the Lowland markets, chiefly Chicacao. Nahuald is the main source of supply for San Antonio Suchitepequez, Santo Tomas la Union, and Mazatenango, as well as all Highland markets between Quezaltenango and Solola.",0
